scenario,run_id,t_s,T_h_in_K,T_h_out_K,T_c_in_K,T_c_out_K,delta_P_Pa,U_mean_W_m2K,delta_f_mean_m,delta_f_max_m,freezing_alarm,early_stop,t_h,group,U_ideal,dP_ideal,T_h_out_ideal,T_c_out_ideal,Q_ideal,eps_ideal,U_error,dP_error,T_h_out_error,T_c_out_error,dP_meas_unc,dP_ideal_unc,dP_error_unc
rapid_freezing,2,6794.15,243.661,154.669,104.922,164.517,805.893,228.4,0.000483342,0.000606889,0,0,1.8872638888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.227790574948386,187.45223507022297,6.305020195284413,-5.9442519193910925,1.6117860000000002,61.844076492977706,61.86507618502602
rapid_freezing,2,6824.22,243.076,154.015,105.181,165.336,806.982,228.293,0.000485331,0.00060944,0,0,1.8956166666666667,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.334790574948386,188.5412350702229,5.651020195284389,-5.125251919391076,1.613964,61.844076492977706,61.865132967306984
rapid_freezing,2,6854.28,243.294,155.009,105.966,165.023,806.148,228.187,0.000487318,0.000611989,0,0,1.9039666666666666,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.44079057494838,187.70723507022296,6.645020195284388,-5.438251919391092,1.6122960000000002,61.844076492977706,61.86508947428181
rapid_freezing,2,6884.34,243.808,154.467,105.066,165.173,810.906,228.081,0.000489305,0.000614537,0,0,1.9123166666666667,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.546790574948403,192.4652350702229,6.103020195284415,-5.288251919391087,1.621812,61.844076492977706,61.86533820672624
rapid_freezing,2,6914.41,243.777,154.039,105.171,164.496,806.183,227.976,0.000491289,0.000617084,0,0,1.9206694444444443,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.651790574948393,187.74223507022293,5.6750201952843895,-5.965251919391079,1.612366,61.844076492977706,61.86509129862522
rapid_freezing,2,6944.47,244.072,155.766,105.094,163.353,806.178,227.87,0.000493273,0.00061963,0,0,1.9290194444444446,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.757790574948388,187.73723507022294,7.402020195284393,-7.10825191939108,1.6123560000000001,61.844076492977706,61.86509103799989
rapid_freezing,2,6974.53,243.298,154.429,105.043,164.784,807.484,227.765,0.000495255,0.000622175,0,0,1.9373694444444445,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.862790574948406,189.04323507022298,6.065020195284404,-5.677251919391097,1.6149680000000002,61.844076492977706,61.86515916822894
rapid_freezing,2,7004.59,244.073,154.417,105.93,164.389,807.59,227.66,0.000497236,0.000624718,0,0,1.9457194444444446,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-27.967790574948395,189.14923507022297,6.053020195284404,-6.0722519193910784,1.61518,61.844076492977706,61.86516470277662
rapid_freezing,2,7034.66,243.825,154.64,105.259,164.683,811.731,227.555,0.000499216,0.00062726,0,0,1.9540722222222222,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-28.072790574948385,193.29023507022293,6.276020195284389,-5.778251919391096,1.623462,61.844076492977706,61.86538148378883
rapid_freezing,2,7064.72,243.777,153.872,104.635,164.48,808.971,227.45,0.000501195,0.000629801,0,0,1.9624222222222223,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-28.177790574948403,190.53023507022294,5.508020195284416,-5.981251919391099,1.617942,61.844076492977706,61.865236874877006
rapid_freezing,2,7094.78,243.386,154.397,104.971,164.032,810.94,227.345,0.000503172,0.000632341,0,0,1.9707722222222221,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-28.282790574948393,192.499235070223,6.033020195284394,-6.429251919391078,1.6218800000000002,61.844076492977706,61.86533998939695
rapid_freezing,2,7124.84,244.456,155.386,103.867,163.917,810.806,227.241,0.000505147,0.000634879,0,0,1.9791222222222222,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-28.386790574948378,192.36523507022298,7.022020195284398,-6.544251919391087,1.621612,61.844076492977706,61.865332964009994
rapid_freezing,2,7154.91,243.965,155.183,104.488,165.416,812.563,227.136,0.000507122,0.000637416,0,0,1.9874749999999999,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-28.491790574948396,194.12223507022293,6.819020195284395,-5.045251919391092,1.625126,61.844076492977706,61.86542517258856
rapid_freezing,2,7184.97,243.777,154.216,105.331,164.547,814.277,227.032,0.000509095,0.000639952,0,0,1.995825,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-28.59579057494838,195.83623507022298,5.85202019528441,-5.914251919391091,1.628554,61.844076492977706,61.865515316694754
rapid_freezing,2,7215.03,243.436,154.851,105.055,165.109,812.155,226.928,0.000511067,0.000642487,0,0,2.004175,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-28.699790574948395,193.7142350702229,6.487020195284401,-5.35225191939108,1.62431,61.844076492977706,61.865403742684634
rapid_freezing,2,7245.09,243.954,154.812,105.096,164.612,817.319,226.824,0.000513037,0.000645021,0,0,2.012525,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-28.80379057494838,198.8782350702229,6.448020195284414,-5.849251919391094,1.634638,61.844076492977706,61.865675771467345
rapid_freezing,2,7275.16,243.223,154.437,105.832,164.319,818.642,226.721,0.000515006,0.000647553,0,0,2.0208777777777778,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-28.90679057494839,200.201235070223,6.073020195284414,-6.1422519193911,1.6372840000000002,61.844076492977706,61.86574574161322
rapid_freezing,2,7305.22,243.066,155.535,104.373,164.648,819.575,226.617,0.000516974,0.000650084,0,0,2.029227777777778,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.010790574948402,201.13423507022299,7.171020195284399,-5.813251919391092,1.63915,61.844076492977706,61.865795153637016
rapid_freezing,2,7335.28,243.281,154.804,104.72,164.865,820.237,226.514,0.000518941,0.000652614,0,0,2.0375777777777775,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.113790574948382,201.7962350702229,6.440020195284404,-5.596251919391079,1.640474,61.844076492977706,61.86583024751186
rapid_freezing,2,7365.34,244.503,154.823,105.721,164.979,816.316,226.411,0.000520906,0.000655143,0,0,2.045927777777778,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.21679057494839,197.87523507022297,6.45902019528441,-5.482251919391075,1.632632,61.844076492977706,61.865622800685536
rapid_freezing,2,7395.41,243.64,154.184,104.87,163.898,822.57,226.308,0.00052287,0.00065767,0,0,2.0542805555555557,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.3197905749484,204.129235070223,5.8200201952844,-6.563251919391092,1.64514,61.844076492977706,61.865954149991715
rapid_freezing,2,7425.47,243.624,155.064,104.967,162.943,822.612,226.205,0.000524833,0.000660197,0,0,2.0626305555555557,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.42279057494838,204.1712350702229,6.700020195284395,-7.518251919391076,1.645224,61.844076492977706,61.86595638377745
rapid_freezing,2,7455.53,242.634,154.863,105.986,163.723,826.034,226.103,0.000526794,0.000662722,0,0,2.0709805555555554,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.524790574948383,207.59323507022293,6.499020195284402,-6.738251919391075,1.652068,61.844076492977706,61.86613876706628
rapid_freezing,2,7485.59,243.27,155.226,104.935,165.139,824.097,226.0,0.000528754,0.000665246,0,0,2.0793305555555555,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.627790574948392,205.65623507022292,6.862020195284401,-5.3222519193910784,1.648194,61.844076492977706,61.86603543731337
rapid_freezing,2,7515.66,244.439,155.783,105.081,163.98,825.789,225.898,0.000530712,0.000667768,0,0,2.087683333333333,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.729790574948396,207.34823507022293,7.419020195284389,-6.481251919391099,1.651578,61.844076492977706,61.86612568408791
rapid_freezing,2,7545.72,243.862,154.381,105.882,164.864,823.135,225.796,0.00053267,0.00067029,0,0,2.096033333333333,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.8317905749484,204.69423507022293,6.0170201952844025,-5.597251919391084,1.6462700000000001,61.844076492977706,61.8659842092743
rapid_freezing,2,7575.78,243.972,154.879,105.087,164.811,829.538,225.694,0.000534626,0.00067281,0,0,2.1043833333333333,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-29.933790574948404,211.09723507022295,6.515020195284393,-5.650251919391081,1.659076,61.844076492977706,61.86632630472779
rapid_freezing,2,7605.85,243.312,155.056,104.788,164.254,826.733,225.592,0.00053658,0.000675329,0,0,2.1127361111111114,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.03579057494838,208.2922350702229,6.692020195284414,-6.207251919391098,1.6534659999999999,61.844076492977706,61.866176114921096
rapid_freezing,2,7635.91,243.81,155.11,105.641,163.48,828.714,225.491,0.000538534,0.000677846,0,0,2.121086111111111,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.136790574948378,210.273235070223,6.746020195284416,-6.981251919391099,1.6574280000000001,61.844076492977706,61.86628213206659
rapid_freezing,2,7665.97,244.02,155.631,105.876,164.502,830.826,225.389,0.000540486,0.000680363,0,0,2.129436111111111,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.238790574948382,212.38523507022296,7.2670201952844025,-5.959251919391079,1.6616520000000001,61.844076492977706,61.86639543919124
rapid_freezing,2,7696.03,243.535,154.209,105.584,164.768,830.668,225.288,0.000542437,0.000682878,0,0,2.137786111111111,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.33979057494838,212.22723507022295,5.845020195284405,-5.693251919391088,1.6613360000000001,61.844076492977706,61.86638695264314
rapid_freezing,2,7726.1,244.085,155.576,105.068,164.936,831.274,225.187,0.000544386,0.000685392,0,0,2.146138888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.44079057494838,212.83323507022294,7.212020195284396,-5.525251919391081,1.6625480000000001,61.844076492977706,61.866419511085184
rapid_freezing,2,7756.16,244.034,156.048,104.395,163.542,831.011,225.086,0.000546334,0.000687905,0,0,2.154488888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.54179057494838,212.5702350702229,7.684020195284404,-6.919251919391087,1.6620219999999999,61.844076492977706,61.8664053780221
rapid_freezing,2,7786.22,244.038,155.686,105.088,164.738,832.346,224.985,0.000548281,0.000690417,0,0,2.162838888888889,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.64279057494838,213.90523507022294,7.322020195284409,-5.723251919391089,1.664692,61.844076492977706,61.866477164326575
rapid_freezing,2,7816.28,243.48,155.358,105.149,165.32,833.672,224.885,0.000550226,0.000692927,0,0,2.1711888888888886,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.7427905749484,215.23123507022297,6.994020195284406,-5.141251919391095,1.6673440000000002,61.844076492977706,61.86654858066363
rapid_freezing,2,7846.35,244.302,155.906,106.02,163.968,836.199,224.784,0.00055217,0.000695436,0,0,2.1795416666666667,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.8437905749484,217.7582350702229,7.542020195284408,-6.493251919391099,1.672398,61.844076492977706,61.86668499555865
rapid_freezing,2,7876.41,243.151,155.403,105.129,164.578,834.59,224.684,0.000554113,0.000697944,0,0,2.187891666666667,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-30.943790574948395,216.14923507022297,7.039020195284394,-5.8832519193910855,1.66918,61.844076492977706,61.86659808928949
rapid_freezing,2,7906.47,243.854,155.745,104.766,164.263,837.512,224.584,0.000556054,0.00070045,0,0,2.196241666666667,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-31.04379057494839,219.07123507022288,7.381020195284407,-6.198251919391083,1.6750239999999998,61.844076492977706,61.866756038035916
rapid_freezing,2,7936.53,242.804,154.639,104.913,164.505,838.672,224.484,0.000557995,0.000702956,0,0,2.2045916666666665,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-31.143790574948383,220.23123507022297,6.275020195284412,-5.956251919391093,1.6773440000000002,61.844076492977706,61.866818894813186
rapid_freezing,2,7966.6,243.365,155.63,105.967,163.777,838.852,224.384,0.000559933,0.00070546,0,0,2.2129444444444446,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-31.243790574948406,220.41123507022292,7.266020195284398,-6.684251919391102,1.677704,61.844076492977706,61.86682865624271
rapid_freezing,2,7996.66,244.374,155.263,105.505,164.234,839.718,224.285,0.000561871,0.000707963,0,0,2.2212944444444442,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-31.342790574948395,221.2772350702229,6.8990201952844075,-6.22725191939108,1.679436,61.844076492977706,61.8668756488266
rapid_freezing,2,8026.72,243.445,154.894,105.349,164.473,837.046,224.185,0.000563807,0.000710465,0,0,2.2296444444444443,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-31.44279057494839,218.605235070223,6.530020195284408,-5.988251919391075,1.6740920000000001,61.844076492977706,61.86673081142838
rapid_freezing,2,8056.78,243.443,156.069,105.712,164.578,840.639,224.086,0.000565742,0.000712965,0,0,2.2379944444444444,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-31.54179057494838,222.19823507022295,7.705020195284391,-5.8832519193910855,1.681278,61.844076492977706,61.86692567909417
rapid_freezing,2,8086.85,244.286,155.733,105.628,164.877,842.05,223.987,0.000567675,0.000715464,0,0,2.2463472222222225,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-31.640790574948397,223.6092350702229,7.369020195284406,-5.584251919391079,1.6841,61.844076492977706,61.867002433278415
rapid_freezing,2,8116.91,243.011,157.067,105.308,164.262,842.337,223.888,0.000569607,0.000717962,0,0,2.254697222222222,rapid_freezing_run2,255.6277905749484,618.4407649297771,148.3639798047156,170.4612519193911,1096456.2322457705,0.6883448379583313,-31.739790574948387,223.89623507022293,8.70302019528441,-6.199251919391088,1.684674,61.844076492977706,61.867018060963254
